id_distrito_fecha_hora_trunc;fecha_hora_truncada_accidente;cod_distrito;intensidad_vehiculos
20-2025-07-28 11:00:00;2025-07-28 11:00:00;20;1111.87
20-2025-07-28 14:00:00;2025-07-28 14:00:00;20;1305.35
20-2025-07-28 15:00:00;2025-07-28 15:00:00;20;1423.1
20-2025-07-28 19:00:00;2025-07-28 19:00:00;20;1233.27
20-2025-07-29 16:00:00;2025-07-29 16:00:00;20;1261.9
20-2025-07-30 19:00:00;2025-07-30 19:00:00;20;1652.7
20-2025-07-31 00:00:00;2025-07-31 00:00:00;20;1000.15
20-2025-07-31 04:00:00;2025-07-31 04:00:00;20;107.85
20-2025-07-31 05:00:00;2025-07-31 05:00:00;20;172.69
20-2025-07-31 17:00:00;2025-07-31 17:00:00;20;1320.3
20-2025-07-31 19:00:00;2025-07-31 19:00:00;20;1686.75
20-2025-08-01 00:00:00;2025-08-01 00:00:00;20;1065.6
20-2025-08-01 06:00:00;2025-08-01 06:00:00;20;595.19
20-2025-08-01 13:00:00;2025-08-01 13:00:00;20;1224.31
20-2025-08-01 21:00:00;2025-08-01 21:00:00;20;919.97
20-2025-08-01 22:00:00;2025-08-01 22:00:00;20;728.04
20-2025-08-02 08:00:00;2025-08-02 08:00:00;20;416.19
20-2025-08-02 15:00:00;2025-08-02 15:00:00;20;690.21
20-2025-08-03 01:00:00;2025-08-03 01:00:00;20;356.25
20-2025-08-04 23:00:00;2025-08-04 23:00:00;20;401.71
20-2025-08-06 07:00:00;2025-08-06 07:00:00;20;1003.52
20-2025-08-06 09:00:00;2025-08-06 09:00:00;20;974.13
20-2025-08-07 08:00:00;2025-08-07 08:00:00;20;1083.0
20-2025-08-07 15:00:00;2025-08-07 15:00:00;20;1233.77
20-2025-08-08 22:00:00;2025-08-08 22:00:00;20;666.32
20-2025-08-10 21:00:00;2025-08-10 21:00:00;20;732.33
20-2025-08-11 10:00:00;2025-08-11 10:00:00;20;885.57
20-2025-08-12 00:00:00;2025-08-12 00:00:00;20;253.22
20-2025-08-12 03:00:00;2025-08-12 03:00:00;20;89.38
20-2025-08-12 13:00:00;2025-08-12 13:00:00;20;983.97
20-2025-08-12 20:00:00;2025-08-12 20:00:00;20;852.35
20-2025-08-13 09:00:00;2025-08-13 09:00:00;20;886.18
20-2025-08-13 14:00:00;2025-08-13 14:00:00;20;1074.38
20-2025-08-14 14:00:00;2025-08-14 14:00:00;20;1099.94
20-2025-08-14 20:00:00;2025-08-14 20:00:00;20;894.48
20-2025-08-15 00:00:00;2025-08-15 00:00:00;20;336.37
20-2025-08-15 22:00:00;2025-08-15 22:00:00;20;570.17
20-2025-08-16 23:00:00;2025-08-16 23:00:00;20;428.85
20-2025-08-18 00:00:00;2025-08-18 00:00:00;20;307.97
20-2025-08-18 03:00:00;2025-08-18 03:00:00;20;77.74
20-2025-08-18 17:00:00;2025-08-18 17:00:00;20;854.83
20-2025-08-20 11:00:00;2025-08-20 11:00:00;20;888.19
20-2025-08-20 12:00:00;2025-08-20 12:00:00;20;940.57
20-2025-08-20 17:00:00;2025-08-20 17:00:00;20;902.45
20-2025-08-21 03:00:00;2025-08-21 03:00:00;20;86.8
20-2025-08-21 22:00:00;2025-08-21 22:00:00;20;625.47
20-2025-08-22 10:00:00;2025-08-22 10:00:00;20;801.5
20-2025-08-22 23:00:00;2025-08-22 23:00:00;20;437.52
20-2025-08-23 14:00:00;2025-08-23 14:00:00;20;801.94
20-2025-08-23 15:00:00;2025-08-23 15:00:00;20;651.02
20-2025-08-24 08:00:00;2025-08-24 08:00:00;20;281.7
20-2025-08-25 09:00:00;2025-08-25 09:00:00;20;1006.68
20-2025-08-25 16:00:00;2025-08-25 16:00:00;20;916.5
20-2025-08-25 20:00:00;2025-08-25 20:00:00;20;938.85
20-2025-08-26 05:00:00;2025-08-26 05:00:00;20;145.45
20-2025-08-26 08:00:00;2025-08-26 08:00:00;20;1250.47
20-2025-08-26 10:00:00;2025-08-26 10:00:00;20;927.01
20-2025-08-26 22:00:00;2025-08-26 22:00:00;20;639.22
20-2025-08-27 13:00:00;2025-08-27 13:00:00;20;1054.78
20-2025-08-27 14:00:00;2025-08-27 14:00:00;20;1198.62
20-2025-08-27 20:00:00;2025-08-27 20:00:00;20;1013.79
20-2025-08-28 19:00:00;2025-08-28 19:00:00;20;1163.84
20-2025-08-29 13:00:00;2025-08-29 13:00:00;20;1154.73
20-2025-08-29 14:00:00;2025-08-29 14:00:00;20;1382.45
20-2025-08-30 12:00:00;2025-08-30 12:00:00;20;1018.15
20-2025-08-30 15:00:00;2025-08-30 15:00:00;20;736.45
20-2025-08-31 20:00:00;2025-08-31 20:00:00;20;924.74
20-2025-09-01 16:00:00;2025-09-01 16:00:00;20;1216.21
20-2025-09-01 17:00:00;2025-09-01 17:00:00;20;1355.31
20-2025-09-02 09:00:00;2025-09-02 09:00:00;20;1476.04
20-2025-09-02 11:00:00;2025-09-02 11:00:00;20;1181.59
20-2025-09-02 14:00:00;2025-09-02 14:00:00;20;1475.66
20-2025-09-02 17:00:00;2025-09-02 17:00:00;20;1414.06
20-2025-09-03 12:00:00;2025-09-03 12:00:00;20;1224.9
20-2025-09-03 14:00:00;2025-09-03 14:00:00;20;1505.82
20-2025-09-05 13:00:00;2025-09-05 13:00:00;20;1339.37
20-2025-09-05 17:00:00;2025-09-05 17:00:00;20;1298.31
20-2025-09-06 21:00:00;2025-09-06 21:00:00;20;972.56
20-2025-09-08 03:00:00;2025-09-08 03:00:00;20;85.09
20-2025-09-08 07:00:00;2025-09-08 07:00:00;20;1351.11
20-2025-09-08 14:00:00;2025-09-08 14:00:00;20;1501.05
20-2025-09-09 10:00:00;2025-09-09 10:00:00;20;1361.66
20-2025-09-10 11:00:00;2025-09-10 11:00:00;20;1990.33
20-2025-09-10 17:00:00;2025-09-10 17:00:00;20;1640.43
20-2025-09-10 21:00:00;2025-09-10 21:00:00;20;1059.85
20-2025-09-11 07:00:00;2025-09-11 07:00:00;20;1450.2
20-2025-09-11 09:00:00;2025-09-11 09:00:00;20;1868.01
20-2025-09-11 13:00:00;2025-09-11 13:00:00;20;1376.43
20-2025-09-12 08:00:00;2025-09-12 08:00:00;20;1825.88
20-2025-09-12 11:00:00;2025-09-12 11:00:00;20;1245.66
20-2025-09-13 13:00:00;2025-09-13 13:00:00;20;1261.3
20-2025-09-13 18:00:00;2025-09-13 18:00:00;20;1079.66
20-2025-09-14 02:00:00;2025-09-14 02:00:00;20;272.42
20-2025-09-14 19:00:00;2025-09-14 19:00:00;20;989.08
20-2025-09-15 14:00:00;2025-09-15 14:00:00;20;1574.4
20-2025-09-15 22:00:00;2025-09-15 22:00:00;20;682.8
20-2025-09-16 09:00:00;2025-09-16 09:00:00;20;1969.45
20-2025-09-16 14:00:00;2025-09-16 14:00:00;20;1601.92
20-2025-09-16 17:00:00;2025-09-16 17:00:00;20;1648.65
20-2025-09-17 08:00:00;2025-09-17 08:00:00;20;2053.19
20-2025-09-17 16:00:00;2025-09-17 16:00:00;20;1447.53
20-2025-09-17 22:00:00;2025-09-17 22:00:00;20;722.19
20-2025-09-18 10:00:00;2025-09-18 10:00:00;20;1353.26
20-2025-09-18 15:00:00;2025-09-18 15:00:00;20;1643.12
20-2025-09-18 18:00:00;2025-09-18 18:00:00;20;1812.12
20-2025-09-19 21:00:00;2025-09-19 21:00:00;20;1156.28
20-2025-09-20 12:00:00;2025-09-20 12:00:00;20;1249.19
20-2025-09-20 16:00:00;2025-09-20 16:00:00;20;745.2
20-2025-09-20 17:00:00;2025-09-20 17:00:00;20;828.1
20-2025-09-21 00:00:00;2025-09-21 00:00:00;20;522.54
20-2025-09-21 09:00:00;2025-09-21 09:00:00;20;463.04
20-2025-09-21 12:00:00;2025-09-21 12:00:00;20;1074.3
20-2025-09-21 13:00:00;2025-09-21 13:00:00;20;1158.75
20-2025-09-22 00:00:00;2025-09-22 00:00:00;20;262.93
20-2025-09-22 09:00:00;2025-09-22 09:00:00;20;1925.45
20-2025-09-22 14:00:00;2025-09-22 14:00:00;20;1603.57
20-2025-09-22 19:00:00;2025-09-22 19:00:00;20;1702.96
20-2025-09-23 05:00:00;2025-09-23 05:00:00;20;188.61
20-2025-09-23 10:00:00;2025-09-23 10:00:00;20;1432.16
20-2025-09-23 11:00:00;2025-09-23 11:00:00;20;1297.51
20-2025-09-23 21:00:00;2025-09-23 21:00:00;20;1111.93
20-2025-09-24 14:00:00;2025-09-24 14:00:00;20;1656.05
20-2025-09-24 16:00:00;2025-09-24 16:00:00;20;1493.89
20-2025-09-24 19:00:00;2025-09-24 19:00:00;20;1793.94
20-2025-09-24 22:00:00;2025-09-24 22:00:00;20;767.6
20-2025-09-25 11:00:00;2025-09-25 11:00:00;20;1261.21
20-2025-09-26 00:00:00;2025-09-26 00:00:00;20;331.75
20-2025-09-27 01:00:00;2025-09-27 01:00:00;20;365.77
20-2025-09-27 04:00:00;2025-09-27 04:00:00;20;171.46
20-2025-09-27 13:00:00;2025-09-27 13:00:00;20;1533.29
20-2025-09-27 17:00:00;2025-09-27 17:00:00;20;815.87
20-2025-09-27 18:00:00;2025-09-27 18:00:00;20;1053.65
20-2025-09-27 21:00:00;2025-09-27 21:00:00;20;990.94
20-2025-09-28 17:00:00;2025-09-28 17:00:00;20;905.52
20-2025-09-29 09:00:00;2025-09-29 09:00:00;20;1896.57
20-2025-09-29 12:00:00;2025-09-29 12:00:00;20;1301.26
20-2025-09-29 16:00:00;2025-09-29 16:00:00;20;1432.57
20-2025-09-29 21:00:00;2025-09-29 21:00:00;20;1090.13
20-2025-09-30 18:00:00;2025-09-30 18:00:00;20;1897.77
20-2025-09-30 23:00:00;2025-09-30 23:00:00;20;1064.26
20-2025-10-01 14:00:00;2025-10-01 14:00:00;20;1593.99
20-2025-10-01 15:00:00;2025-10-01 15:00:00;20;1626.62
20-2025-10-01 18:00:00;2025-10-01 18:00:00;20;1870.75
20-2025-10-02 11:00:00;2025-10-02 11:00:00;20;1319.13
20-2025-10-02 12:00:00;2025-10-02 12:00:00;20;1320.73
20-2025-10-02 18:00:00;2025-10-02 18:00:00;20;1916.44
20-2025-10-02 20:00:00;2025-10-02 20:00:00;20;1491.71
20-2025-10-03 15:00:00;2025-10-03 15:00:00;20;1858.79
20-2025-10-03 18:00:00;2025-10-03 18:00:00;20;1587.94
20-2025-10-03 22:00:00;2025-10-03 22:00:00;20;862.52
20-2025-10-04 14:00:00;2025-10-04 14:00:00;20;1291.51
20-2025-10-04 23:00:00;2025-10-04 23:00:00;20;612.11
20-2025-10-05 10:00:00;2025-10-05 10:00:00;20;759.17
20-2025-10-06 08:00:00;2025-10-06 08:00:00;20;2028.31
20-2025-10-06 10:00:00;2025-10-06 10:00:00;20;1373.57
20-2025-10-06 17:00:00;2025-10-06 17:00:00;20;1672.72
20-2025-10-06 19:00:00;2025-10-06 19:00:00;20;1672.02
20-2025-10-06 20:00:00;2025-10-06 20:00:00;20;1378.01
20-2025-10-07 07:00:00;2025-10-07 07:00:00;20;1542.2
20-2025-10-07 09:00:00;2025-10-07 09:00:00;20;1968.46
20-2025-10-07 15:00:00;2025-10-07 15:00:00;20;1599.33
20-2025-10-08 11:00:00;2025-10-08 11:00:00;20;1266.09
20-2025-10-08 18:00:00;2025-10-08 18:00:00;20;1849.29
20-2025-10-08 20:00:00;2025-10-08 20:00:00;20;1421.66
20-2025-10-09 09:00:00;2025-10-09 09:00:00;20;1912.5
20-2025-10-09 18:00:00;2025-10-09 18:00:00;20;1855.58
20-2025-10-09 20:00:00;2025-10-09 20:00:00;20;1428.66
20-2025-10-10 08:00:00;2025-10-10 08:00:00;20;1897.98
20-2025-10-10 15:00:00;2025-10-10 15:00:00;20;1856.7
20-2025-10-11 09:00:00;2025-10-11 09:00:00;20;692.77
20-2025-10-11 20:00:00;2025-10-11 20:00:00;20;1116.11
20-2025-10-13 01:00:00;2025-10-13 01:00:00;20;154.29
20-2025-10-13 11:00:00;2025-10-13 11:00:00;20;1259.94
20-2025-10-14 10:00:00;2025-10-14 10:00:00;20;1493.64
20-2025-10-14 18:00:00;2025-10-14 18:00:00;20;1841.09
20-2025-10-15 08:00:00;2025-10-15 08:00:00;20;2048.88
20-2025-10-15 10:00:00;2025-10-15 10:00:00;20;1421.21
20-2025-10-15 14:00:00;2025-10-15 14:00:00;20;1540.82
20-2025-10-15 16:00:00;2025-10-15 16:00:00;20;1548.25
20-2025-10-15 18:00:00;2025-10-15 18:00:00;20;1865.11
20-2025-10-15 20:00:00;2025-10-15 20:00:00;20;1436.69
20-2025-10-16 09:00:00;2025-10-16 09:00:00;20;1919.68
20-2025-10-16 10:00:00;2025-10-16 10:00:00;20;1380.29
20-2025-10-16 15:00:00;2025-10-16 15:00:00;20;1563.82
20-2025-10-16 18:00:00;2025-10-16 18:00:00;20;1852.4
20-2025-10-16 19:00:00;2025-10-16 19:00:00;20;1733.53
20-2025-10-16 23:00:00;2025-10-16 23:00:00;20;505.31
20-2025-10-17 06:00:00;2025-10-17 06:00:00;20;634.98
20-2025-10-17 08:00:00;2025-10-17 08:00:00;20;1929.18
20-2025-10-17 10:00:00;2025-10-17 10:00:00;20;1244.54
20-2025-10-17 14:00:00;2025-10-17 14:00:00;20;1824.49
20-2025-10-17 18:00:00;2025-10-17 18:00:00;20;1574.7
20-2025-10-18 20:00:00;2025-10-18 20:00:00;20;1539.28
20-2025-10-19 13:00:00;2025-10-19 13:00:00;20;1228.57
20-2025-10-19 17:00:00;2025-10-19 17:00:00;20;943.84
20-2025-10-20 05:00:00;2025-10-20 05:00:00;20;185.51
20-2025-10-20 11:00:00;2025-10-20 11:00:00;20;1260.41
20-2025-10-21 07:00:00;2025-10-21 07:00:00;20;1534.31
20-2025-10-21 12:00:00;2025-10-21 12:00:00;20;1320.65
20-2025-10-22 11:00:00;2025-10-22 11:00:00;20;1249.68
20-2025-10-22 21:00:00;2025-10-22 21:00:00;20;1023.47
20-2025-10-23 10:00:00;2025-10-23 10:00:00;20;1380.01
20-2025-10-23 11:00:00;2025-10-23 11:00:00;20;1283.66
20-2025-10-25 10:00:00;2025-10-25 10:00:00;20;1004.82
20-2025-10-25 13:00:00;2025-10-25 13:00:00;20;1469.4
20-2025-10-25 22:00:00;2025-10-25 22:00:00;20;797.28
20-2025-10-26 01:00:00;2025-10-26 01:00:00;20;352.01
20-2025-10-26 12:00:00;2025-10-26 12:00:00;20;1170.11
20-2025-10-26 15:00:00;2025-10-26 15:00:00;20;891.33
20-2025-10-26 17:00:00;2025-10-26 17:00:00;20;817.01
20-2025-10-26 19:00:00;2025-10-26 19:00:00;20;1196.84
20-2025-10-27 05:00:00;2025-10-27 05:00:00;20;191.28
20-2025-10-27 09:00:00;2025-10-27 09:00:00;20;1912.22
20-2025-10-27 12:00:00;2025-10-27 12:00:00;20;1294.7
20-2025-10-27 15:00:00;2025-10-27 15:00:00;20;1562.76
20-2025-10-27 16:00:00;2025-10-27 16:00:00;20;1492.61
20-2025-10-27 17:00:00;2025-10-27 17:00:00;20;1685.24
20-2025-10-27 19:00:00;2025-10-27 19:00:00;20;1683.56
20-2025-10-27 20:00:00;2025-10-27 20:00:00;20;1284.31
20-2025-10-28 20:00:00;2025-10-28 20:00:00;20;1361.13
20-2025-10-28 22:00:00;2025-10-28 22:00:00;20;733.76
20-2025-10-29 07:00:00;2025-10-29 07:00:00;20;1588.06
20-2025-10-29 09:00:00;2025-10-29 09:00:00;20;1983.67
20-2025-10-30 14:00:00;2025-10-30 14:00:00;20;1610.35
20-2025-10-30 21:00:00;2025-10-30 21:00:00;20;1089.64
20-2025-10-31 07:00:00;2025-10-31 07:00:00;20;1419.48
20-2025-10-31 15:00:00;2025-10-31 15:00:00;20;1852.15
20-2025-10-31 16:00:00;2025-10-31 16:00:00;20;1632.4
20-2025-10-31 17:00:00;2025-10-31 17:00:00;20;1647.73
20-2025-11-01 04:00:00;2025-11-01 04:00:00;20;196.53
20-2025-11-01 08:00:00;2025-11-01 08:00:00;20;448.09
20-2025-11-01 13:00:00;2025-11-01 13:00:00;20;1441.14
20-2025-11-01 16:00:00;2025-11-01 16:00:00;20;971.15
20-2025-11-02 20:00:00;2025-11-02 20:00:00;20;1008.38
20-2025-11-03 18:00:00;2025-11-03 18:00:00;20;1777.44
20-2025-11-04 09:00:00;2025-11-04 09:00:00;20;1958.38
20-2025-11-04 19:00:00;2025-11-04 19:00:00;20;1887.38
20-2025-11-05 09:00:00;2025-11-05 09:00:00;20;1986.03
20-2025-11-05 16:00:00;2025-11-05 16:00:00;20;1528.51
20-2025-11-06 21:00:00;2025-11-06 21:00:00;20;1062.07
20-2025-11-07 11:00:00;2025-11-07 11:00:00;20;1295.18
20-2025-11-07 14:00:00;2025-11-07 14:00:00;20;1824.55
20-2025-11-07 18:00:00;2025-11-07 18:00:00;20;1615.25
20-2025-11-08 01:00:00;2025-11-08 01:00:00;20;296.42
20-2025-11-08 04:00:00;2025-11-08 04:00:00;20;149.44
20-2025-11-10 09:00:00;2025-11-10 09:00:00;20;542.23
20-2025-11-11 09:00:00;2025-11-11 09:00:00;20;1906.14
20-2025-11-12 07:00:00;2025-11-12 07:00:00;20;1538.81
20-2025-11-12 09:00:00;2025-11-12 09:00:00;20;1979.38
20-2025-11-13 05:00:00;2025-11-13 05:00:00;20;183.3
20-2025-11-13 14:00:00;2025-11-13 14:00:00;20;1598.16
20-2025-11-14 15:00:00;2025-11-14 15:00:00;20;1867.9
20-2025-11-14 17:00:00;2025-11-14 17:00:00;20;1645.9
20-2025-11-15 18:00:00;2025-11-15 18:00:00;20;1147.65
20-2025-11-15 20:00:00;2025-11-15 20:00:00;20;1051.68
20-2025-11-15 23:00:00;2025-11-15 23:00:00;20;558.68
20-2025-11-17 08:00:00;2025-11-17 08:00:00;20;2085.88
20-2025-11-17 09:00:00;2025-11-17 09:00:00;20;1906.48
20-2025-11-17 11:00:00;2025-11-17 11:00:00;20;1282.84
20-2025-11-18 11:00:00;2025-11-18 11:00:00;20;1303.74
20-2025-11-18 17:00:00;2025-11-18 17:00:00;20;1739.61
20-2025-11-19 00:00:00;2025-11-19 00:00:00;20;254.74
20-2025-11-19 07:00:00;2025-11-19 07:00:00;20;1533.59
20-2025-11-20 09:00:00;2025-11-20 09:00:00;20;1884.87
20-2025-11-20 17:00:00;2025-11-20 17:00:00;20;1730.21
20-2025-11-21 15:00:00;2025-11-21 15:00:00;20;1829.63
20-2025-11-22 02:00:00;2025-11-22 02:00:00;20;217.53
20-2025-11-23 14:00:00;2025-11-23 14:00:00;20;1231.96
20-2025-11-24 09:00:00;2025-11-24 09:00:00;20;1844.21
20-2025-11-24 11:00:00;2025-11-24 11:00:00;20;1254.88
20-2025-11-24 14:00:00;2025-11-24 14:00:00;20;1566.43
20-2025-11-24 18:00:00;2025-11-24 18:00:00;20;1817.44
20-2025-11-24 21:00:00;2025-11-24 21:00:00;20;970.39
20-2025-11-25 07:00:00;2025-11-25 07:00:00;20;1545.98
20-2025-11-25 11:00:00;2025-11-25 11:00:00;20;1293.6
20-2025-11-25 13:00:00;2025-11-25 13:00:00;20;1372.9
20-2025-11-25 19:00:00;2025-11-25 19:00:00;20;1704.5
20-2025-11-26 07:00:00;2025-11-26 07:00:00;20;1547.83
20-2025-11-26 14:00:00;2025-11-26 14:00:00;20;1618.0
20-2025-11-26 19:00:00;2025-11-26 19:00:00;20;1879.76
20-2025-11-27 06:00:00;2025-11-27 06:00:00;20;647.87
20-2025-11-27 12:00:00;2025-11-27 12:00:00;20;1331.98
20-2025-11-27 16:00:00;2025-11-27 16:00:00;20;1530.26
20-2025-11-28 13:00:00;2025-11-28 13:00:00;20;1510.8
20-2025-11-28 15:00:00;2025-11-28 15:00:00;20;1901.91
20-2025-11-28 18:00:00;2025-11-28 18:00:00;20;1660.32
20-2025-11-28 22:00:00;2025-11-28 22:00:00;20;887.0
20-2025-11-29 11:00:00;2025-11-29 11:00:00;20;1282.92
20-2025-11-29 18:00:00;2025-11-29 18:00:00;20;1284.21
20-2025-11-30 04:00:00;2025-11-30 04:00:00;20;165.63
20-2025-11-30 20:00:00;2025-11-30 20:00:00;20;1043.72
20-2025-12-01 07:00:00;2025-12-01 07:00:00;20;1464.77
20-2025-12-01 16:00:00;2025-12-01 16:00:00;20;1519.08
20-2025-12-01 18:00:00;2025-12-01 18:00:00;20;1849.97
20-2025-12-01 19:00:00;2025-12-01 19:00:00;20;1680.87
20-2025-12-02 07:00:00;2025-12-02 07:00:00;20;1529.77
20-2025-12-02 08:00:00;2025-12-02 08:00:00;20;1999.49
20-2025-12-02 09:00:00;2025-12-02 09:00:00;20;1965.32
20-2025-12-02 17:00:00;2025-12-02 17:00:00;20;1911.91
20-2025-12-02 20:00:00;2025-12-02 20:00:00;20;1453.77
20-2025-12-02 22:00:00;2025-12-02 22:00:00;20;866.57
20-2025-12-03 09:00:00;2025-12-03 09:00:00;20;1896.55
20-2025-12-03 10:00:00;2025-12-03 10:00:00;20;1379.61
20-2025-12-04 12:00:00;2025-12-04 12:00:00;20;1377.9
20-2025-12-04 13:00:00;2025-12-04 13:00:00;20;1408.48
20-2025-12-04 17:00:00;2025-12-04 17:00:00;20;1769.21
20-2025-12-04 19:00:00;2025-12-04 19:00:00;20;1689.55
20-2025-12-05 12:00:00;2025-12-05 12:00:00;20;1381.93
20-2025-12-05 14:00:00;2025-12-05 14:00:00;20;1817.87
20-2025-12-05 16:00:00;2025-12-05 16:00:00;20;1554.45
20-2025-12-06 14:00:00;2025-12-06 14:00:00;20;1119.9
20-2025-12-06 17:00:00;2025-12-06 17:00:00;20;893.83
20-2025-12-06 23:00:00;2025-12-06 23:00:00;20;534.83
20-2025-12-07 03:00:00;2025-12-07 03:00:00;20;157.03
20-2025-12-07 12:00:00;2025-12-07 12:00:00;20;987.44
20-2025-12-07 13:00:00;2025-12-07 13:00:00;20;1129.99
20-2025-12-09 08:00:00;2025-12-09 08:00:00;20;1987.72
20-2025-12-09 13:00:00;2025-12-09 13:00:00;20;1058.66
20-2025-12-09 14:00:00;2025-12-09 14:00:00;20;1573.82
20-2025-12-09 17:00:00;2025-12-09 17:00:00;20;1756.16
20-2025-12-09 20:00:00;2025-12-09 20:00:00;20;1336.11
20-2025-12-10 03:00:00;2025-12-10 03:00:00;20;86.08
20-2025-12-10 06:00:00;2025-12-10 06:00:00;20;659.08
20-2025-12-10 14:00:00;2025-12-10 14:00:00;20;1426.86
20-2025-12-10 18:00:00;2025-12-10 18:00:00;20;1884.13
20-2025-12-11 00:00:00;2025-12-11 00:00:00;20;325.57
20-2025-12-11 08:00:00;2025-12-11 08:00:00;20;2008.14
20-2025-12-11 11:00:00;2025-12-11 11:00:00;20;1014.52
20-2025-12-11 15:00:00;2025-12-11 15:00:00;20;1594.03
20-2025-12-11 23:00:00;2025-12-11 23:00:00;20;525.87
20-2025-12-12 07:00:00;2025-12-12 07:00:00;20;1359.9
20-2025-12-12 09:00:00;2025-12-12 09:00:00;20;1662.99
20-2025-12-12 13:00:00;2025-12-12 13:00:00;20;1548.79
20-2025-12-12 18:00:00;2025-12-12 18:00:00;20;1609.38
20-2025-12-14 19:00:00;2025-12-14 19:00:00;20;1118.92
20-2025-12-15 14:00:00;2025-12-15 14:00:00;20;1607.07
20-2025-12-15 17:00:00;2025-12-15 17:00:00;20;1760.5
20-2025-12-15 19:00:00;2025-12-15 19:00:00;20;1689.15
20-2025-12-15 20:00:00;2025-12-15 20:00:00;20;1365.54
20-2025-12-16 08:00:00;2025-12-16 08:00:00;20;2027.79
20-2025-12-16 09:00:00;2025-12-16 09:00:00;20;1951.58
20-2025-12-16 11:00:00;2025-12-16 11:00:00;20;1399.65
20-2025-12-16 19:00:00;2025-12-16 19:00:00;20;1748.29
20-2025-12-17 10:00:00;2025-12-17 10:00:00;20;1457.58
20-2025-12-17 12:00:00;2025-12-17 12:00:00;20;1458.2
20-2025-12-17 16:00:00;2025-12-17 16:00:00;20;1595.34
20-2025-12-18 13:00:00;2025-12-18 13:00:00;20;1520.3
20-2025-12-18 19:00:00;2025-12-18 19:00:00;20;1770.74
20-2025-12-19 17:00:00;2025-12-19 17:00:00;20;1552.35
20-2025-12-20 15:00:00;2025-12-20 15:00:00;20;1052.51
20-2025-12-20 22:00:00;2025-12-20 22:00:00;20;752.17
20-2025-12-22 00:00:00;2025-12-22 00:00:00;20;346.58
20-2025-12-22 03:00:00;2025-12-22 03:00:00;20;97.63
20-2025-12-22 13:00:00;2025-12-22 13:00:00;20;1485.32
20-2025-12-22 19:00:00;2025-12-22 19:00:00;20;1544.83
20-2025-12-23 14:00:00;2025-12-23 14:00:00;20;1582.93
20-2025-12-23 15:00:00;2025-12-23 15:00:00;20;1441.05
20-2025-12-23 16:00:00;2025-12-23 16:00:00;20;1335.41
20-2025-12-23 18:00:00;2025-12-23 18:00:00;20;1638.11
20-2025-12-25 20:00:00;2025-12-25 20:00:00;20;907.34
20-2025-12-26 18:00:00;2025-12-26 18:00:00;20;1262.35
20-2025-12-27 01:00:00;2025-12-27 01:00:00;20;269.5
20-2025-12-27 07:00:00;2025-12-27 07:00:00;20;345.53
20-2025-12-27 14:00:00;2025-12-27 14:00:00;20;1169.07
20-2025-12-27 17:00:00;2025-12-27 17:00:00;20;892.0
20-2025-12-27 20:00:00;2025-12-27 20:00:00;20;973.54
20-2025-12-28 16:00:00;2025-12-28 16:00:00;20;737.68
20-2025-12-30 09:00:00;2025-12-30 09:00:00;20;1105.72
21-2023-01-01 01:00:00;2023-01-01 01:00:00;21;860.59
21-2023-01-03 12:00:00;2023-01-03 12:00:00;21;1168.15
21-2023-01-04 14:00:00;2023-01-04 14:00:00;21;1277.96
21-2023-01-05 12:00:00;2023-01-05 12:00:00;21;1248.56
21-2023-01-05 14:00:00;2023-01-05 14:00:00;21;1386.74
21-2023-01-06 21:00:00;2023-01-06 21:00:00;21;723.15
21-2023-01-07 17:00:00;2023-01-07 17:00:00;21;764.78
21-2023-01-08 23:00:00;2023-01-08 23:00:00;21;421.04
21-2023-01-09 18:00:00;2023-01-09 18:00:00;21;1601.85
21-2023-01-10 09:00:00;2023-01-10 09:00:00;21;1535.14
21-2023-01-10 15:00:00;2023-01-10 15:00:00;21;1278.76
21-2023-01-10 20:00:00;2023-01-10 20:00:00;21;1164.69
21-2023-01-10 23:00:00;2023-01-10 23:00:00;21;358.31
21-2023-01-16 00:00:00;2023-01-16 00:00:00;21;173.72
21-2023-01-16 09:00:00;2023-01-16 09:00:00;21;1675.0
21-2023-01-19 07:00:00;2023-01-19 07:00:00;21;901.24
21-2023-01-20 19:00:00;2023-01-20 19:00:00;21;1563.17
21-2023-01-21 20:00:00;2023-01-21 20:00:00;21;1203.76
21-2023-01-22 13:00:00;2023-01-22 13:00:00;21;1338.52
21-2023-01-22 22:00:00;2023-01-22 22:00:00;21;478.28
21-2023-01-24 06:00:00;2023-01-24 06:00:00;21;401.97
21-2023-01-24 09:00:00;2023-01-24 09:00:00;21;1678.41
21-2023-01-24 13:00:00;2023-01-24 13:00:00;21;1199.79
21-2023-01-26 16:00:00;2023-01-26 16:00:00;21;1336.0
21-2023-01-28 05:00:00;2023-01-28 05:00:00;21;134.1
21-2023-01-28 13:00:00;2023-01-28 13:00:00;21;1395.79
21-2023-01-29 11:00:00;2023-01-29 11:00:00;21;869.59
21-2023-01-30 11:00:00;2023-01-30 11:00:00;21;982.59
21-2023-01-31 15:00:00;2023-01-31 15:00:00;21;1313.62
21-2023-02-01 17:00:00;2023-02-01 17:00:00;21;1673.14
21-2023-02-02 10:00:00;2023-02-02 10:00:00;21;1153.28
21-2023-02-02 16:00:00;2023-02-02 16:00:00;21;1407.55
21-2023-02-03 15:00:00;2023-02-03 15:00:00;21;1681.72
21-2023-02-03 23:00:00;2023-02-03 23:00:00;21;539.48
